Timestamp,Email address,sba,fr
27/08/2022 13:22:30,,Ndáà bèrè yàá ɓá j-à kòō nà̰ā̰ ɓə́y tā,Ainsi demain nous nous reverrons donc
27/08/2022 13:22:49,,Bèrè ɓá m-ā kàw̄ kèē-é ɓí,Demain j'irai le voir
27/08/2022 13:23:16,,Kòbɨ̀ lé tō kāgɨ̄ gɨ́ kànd-é kàsɨ̀ ndáà lèl̄ yā̰,"Le ""kobi"" est un arbre que si son fruit est mûr il est très délicieux"
27/08/2022 13:23:35,,ìlā dàm-á ìlā kóbō tì-á dɨ́,Il le dépose dans le grenier à mil et met un couvercle par dessus
27/08/2022 13:23:59,,Ngán jē gɨ́ d-ó sú lə̀ bɔ̀-dé jē lé kógō yā̰,Les enfants qui écoutaient le conte de leur père riaient beaucoup
27/08/2022 13:24:17,,Ngāng gɨ́ kògō à tél ngāng gɨ́ nō̰,Dents qui sourient deviendront dents que pleurent
27/08/2022 13:24:34,,M-ā kòjī ndògō kìlā gìr kə́y lə̀-ḿ,Je vais tresser du secko pour entourer ma maison
27/08/2022 13:24:54,,Yḛ̀ ùndà kòndè màjì yā̰,Il joue la cithare très bien
27/08/2022 13:25:14,,Də̀w̄ jē pà nà Mbōrōrō jē lé ɗā ndò̰-kóndɨ́ró lə̀-dé gɨ̀ kùmā,Les gens disent que les Mbororo préparent la pointe de leurs flèches avec du poison
27/08/2022 13:26:02,,àw̄-né tɔ̀ӯ sə̀-á mbùnā kāgɨ̄ dɨ́ dɔ̀ kóngō-màn̄ dɨ́,Il est parti avec lui parmi les arbres au long de la falaise
27/08/2022 13:26:21,,Lél ùlà yā̰ àr̄ kòr̄ ùdū lò réd-réd,Le vent a soufflé beaucoup et la poussière ne permet même pas de voir
27/08/2022 13:26:41,,Ngōn bísī lé àā dɨ̀ kàw̄ sə̀-dé; njé-tɔ̀gɨ̀ jē kór̄-é,Le petit chien allait partir avec eux; les grands le chassent
27/08/2022 13:27:07,,"Njè kòrè gō-é lé ùndā rī-á nà ""Njā-ùsà-kàr-dàm-dɨ́""","Celui qui suive, il le nomma ""Le renard mange à côté du grenier"""
27/08/2022 13:27:36,,Dèné àr kōrē árgè,"La femme remue la boule pour le ""argi"" "
27/08/2022 13:27:55,,Kòrō lé òdō né yā̰ ùndā kúndā,Un âne peut porter plus qu'un cheval
27/08/2022 13:28:19,,ùndā màn̄ pə̀r-ə́ mbā kōrō-né mùrū,Elle fait bouillir l'eau pour préparer la boule de mil
27/08/2022 13:28:50,,Kórō báylà gɨ́ àw̄ túrū kō,Chasse le margouillat qui avale la céréale
27/08/2022 13:29:05,,Kúrā-màr̄-é lé ə̀njī pà nà àw̄ kórō-nè mbā tɔ̄l-nè,Son ami pense qu'il le chasse pour le tuer
27/08/2022 13:29:23,,Kòsɨ́ lé àr̄-ī ə́r ə̀dɨ̄ yā̰,Les concombres te font uriner beaucoup
27/08/2022 13:29:39,,ī-ɗèē jì-ɗɔ̄ kósɨ̀,Viens jouer aux cartes avec moi
27/08/2022 13:30:16,,Sé tō kósɨ̀ ɗí wà?,L'atout est quoi?
27/08/2022 13:30:33,,Kòy lə̀ ngōn lé tō yā̰ ùndā kòy lə̀ də̀w̄ gɨ́ tɔ̀gɨ̀,La mort d'un petit enfant fait plus mal que la mort d'un adulte
27/08/2022 13:31:23,,M-ā kìsì rɔ̄ kó̰-ḿ dɨ́ yàá lám mbā-tà m-ō-é ə̀ĺ yàá lēw bàá,"Je vais rester un peu près de ma mère, parce que je ne l'ai pas vue depuis longtemps"
27/08/2022 13:31:39,,Kó̰-í jē gòdó ndáà nàm gɨ̀ kà-í jē,"Si tu n'as pas de mère, tu vivras avec ta grand-mère "
27/08/2022 13:32:04,,Tō də̄ kó̰-nān-ḿ gɨ́ dèné,C'est ma soeur
27/08/2022 13:32:39,,Kāgɨ̄ làl̄ jī ɓə̀dɨ̄ ndáā tò kɔ̀bɨ̀,"Si le singe rate la branche d'un arbre, c'est incroyable"
27/08/2022 13:33:01,,Kàr lé jɔ̄gɨ̄-m̄ yā̰ ndáà m-ā kɔ̀dɨ̀ kàw̄ ndíl-í,"Le soleil me dérange beaucoup, alors je vais bouger à l'ombre"
27/08/2022 13:33:23,,Nò̰ kɔ̀g-ɔ́,au seuil de la concession
27/08/2022 13:33:55,,M-ā kɔ̀j-ī né jē yā̰ ɓí ,"Sois patiente, je vais te montrer encore beaucoup de choses "
27/08/2022 13:34:06,, M-ā kɔ̀j-ī né jē yā̰ ɓə́y,"Sois patiente, je vais te montrer encore beaucoup de choses "
27/08/2022 13:34:23,, Kɔ̄jī ngōn lé bòý yā̰,Les joues de ce petit enfant sont très grosses
27/08/2022 13:34:37,,Ndī ə̀r kɔ̄jī, Il pleut de grêle
27/08/2022 13:34:53,,Kɔ́jɔ̀l lé tō né kùndā gɨ́ àw̄ gɨ̀ kə́y lə̀-á gìr-é gɨ́,L'escargot est une créature qui se promène avec sa case sur le dos
27/08/2022 13:35:11,,M-ā m-ó̰ mùrū gɨ̀ jī kɔ̀l-ḿ,Je mange la boule avec la main droite
27/08/2022 13:35:28,,Ngán jē kɔ̄l nà̰ā̰ dɔ̀ mùrū gɨ́,Les enfants se querellent sur la boule
27/08/2022 13:35:54,,Njè-ndɔ̀ɔ̄ lé ndɔ̀ɔ̄ sár-sə̀nà kɔ̀r ùn-é,Le cultivateur a travaillé si fort que la fatigue enfin s'empara de lui
27/08/2022 13:36:17,,Kɔ̄r ɗā-m̄ yā̰ yàá tɔ́g-ḿ gɨ́ kàr̄ m-ūsū-né nàńg gòdó,Je suis très fatigué et je n'ai plus de force pour le descendre par terre
07/09/2022 01:01:29,,də̀w̄ kùjì,une personne libre
07/09/2022 01:01:56,,Kūl tínā lé yɔ́gɨ̄,Le manche de la hache a de jeu
07/09/2022 01:02:27,,Màn̄ kūl lé kūl kàr-ḿ yùdùdù,L'eau fraîche m'a rafraîchi beaucoup.
07/09/2022 01:02:49,,M-ār-é ndùl ngà-ɓá m-ūsū m-ūndā nàńg m-ār-é kūl,"Je les laisse noircir, alors je les pose sur la terre pour qu'elles refroidissent"
07/09/2022 01:03:10,,Màr lé tō kāgɨ̄ gɨ́ ngāl ndáà kánd-é kūl yúrúrú,Le rônier est un arbre haut et droit avec un fruit qui est très doux
07/09/2022 01:03:38,,ɓōgɨ́-nè lé kūl ò̰-sí yā̰,Aujourd'hui le froid nous dérange terriblement
07/09/2022 01:04:01,,ùndā kūl ,garder un reste
07/09/2022 01:04:25,,Dèné lé kúl gə́m gɨ̀ mbā-tà lə̀ mbā jē,La femme préparait la sauce longue pour les invités
07/09/2022 01:04:50,,Kùlà gɨ́ kīdō ɗā dɨ̀ bɔ̀b-í jē lé! ,Un beau travail que la boisson a fait avec ton père!
07/09/2022 01:05:22,,m̄-tɔ̄l tà kùlà lə̀-ḿ ɓàsí-nè ngàā,J'ai fini mon travail maintenant
07/09/2022 01:05:41,,D-úlā-m̄ də̄ kùlà,On m'a chargé d'une commission
07/09/2022 01:06:20,,ùn kùlā tɔ̄-né gɔ̀l-é gɨ́ kédé gɨ̀ gɔ̀l-é gɨ́ gògó,Il prend une corde et il attache les pattes de devant et celles de derrières
07/09/2022 01:06:41,,M-ínjā kùlā m̄-gāng gɨ̀ kìyā,J'ai coupé la corde avec un couteau.N demi-hectare
07/09/2022 01:07:03,,Kúlū lé tùdù ə̀ĺ ùn pə̀r kànàng ə̀ĺ,"Le charbon n'est pas du tout sec, il ne prend pas feu vite"
07/09/2022 01:07:21,,Kúlūlū gɨ́ bòý lé àӯ mə́sɨ̄ də̀w̄ jē,Les mille-pattes grands sucent le sang des gens
07/09/2022 01:07:40,,Kūm ngōn-ḿ ndùm ndáā òsō,Le nombril de mon enfant est pourri et il est tombé
07/09/2022 01:08:22,,ndɔ̀ɔ̄ ndɔ̀ kùmā nà̰ā̰,cultiver en association (à tour de rôle dans le champ de l'autre)
07/09/2022 01:08:50,,àr̄-m kùmā kárā bè,Il m'a donné un médicament
07/09/2022 01:09:11,,"Kùmā gɨ́ d-á-m̄ lé màjì yā̰, rɔ̄-ḿ tō màjì ngàā","Le médicament qu'on m'a donné était bon, je suis mieux maintenant"
07/09/2022 01:09:33,,Kùmā lé ɓá d-áw d-ájí-né də̀w̄ jē,Les médicaments sont ce qu'on utilise pour guérir les maladies
07/09/2022 01:09:54,,Bèrè kàr kùmàtàgɨ́,Demain dans l'après-midi
07/09/2022 01:10:17,,ún bìrī dáà ā kùn gɔ̀y,"Quand tu prends le mortier, tu va prendre le pilon"
07/09/2022 01:10:42,,Kūn gɨ́ ùbà gɨ̀ kō nàńg lé ùd-é kə̀m̄,Les épines poussent avec le mil et l'étouffent
07/09/2022 01:11:39,, Kə̀r̄ òō bòlò kùd-é ɓá ùsà kūn-pɔ̀rɔ̀rɔ̀ ɓí,L'éléphant voit son grand anus d'abord il mange des grand épines (de l'arbre Acacia sieberiana)
07/09/2022 01:12:08,,Də̀w̄ jē d-ísɔ̄ póy mbā tɔ̄l-né kùndā,"Les gens mangent le tubercule ""poy"" pour arrêter la soif"
07/09/2022 01:12:30,,m̄-kūndā ngɔ́y gìr-é m̄-tɔ̄r m-ɔ́m kɔ̄rɔ́ ngàā m-ḭ́yā̰ kánd-é,"Je frappe leur pulpe et je l'enlève et le jette, et je laisse son fruit (l'amende de karité)"
07/09/2022 01:12:50,,Bɔ̀ɔ̄-ḿ jē ndōgō kúndā gɨ̀-mbā ngə̄m-né màn̄g jē lə̀-á,Mon père a acheté un cheval pour garder ses boeufs
07/09/2022 15:44:22,,ùn kúndū ɔ̀sɨ̀-né pā,Il prit le balafon et chante une chanson
07/09/2022 15:44:42,,Kúndū ɓār ùndā kòndè,Le balafon résonne plus que la cithare
07/09/2022 15:45:05,,Kūnjá lə̀-í nè lé làr-é kándɨ́ wà?,"Ta poule là, son prix est combien?"
07/09/2022 15:45:26,,Kédé lé dèné jē d-ó̰ kūnjá ə̀ĺ,Auparavant les femmes ne mangeaient pas de poulet
07/09/2022 15:45:52,,Mṵ̀ dɔ̀ jōó ɓá àsɨ̀-né kùnjī,Deux bottes d'herbes d'abord suffisent pour tresser
07/09/2022 15:46:14,,Ngōn mbādɨ́ kùr nàńg,L'enfant refuse de descendre
07/09/2022 15:46:38,,Kùr-í ə̀w yā̰,Tu as tardé 
07/09/2022 15:47:06,,ɓá kùr-é ə̀w yā̰ lə́m,Sa durée est très longue aussi.
07/09/2022 15:47:44,,Tìl nè lé kùr̄ jē jɔ̄gɨ̄ yā̰,Cette nuit les petits insectes me dérangeaient beaucoup
07/09/2022 15:48:05,,ḛ̀ ò̰ kùr̄ jē lə́m ngán yèl̄ jē gɨ́ ɗàng lə́m tɔ̀,Il mange des petits insectes et des autres petits oiseaux
07/09/2022 15:48:26,,Rɔ̄ kānjī kūŕ lé à̰ӯ gə́m tōgɨ́ gə́m bè,"Le corps du poisson ""kur"" est visqueux comme la sauce longue"
07/09/2022 15:49:09,,Kūŕ-ngāng tī-á yā̰ àr̄-é tò ɓī tìl ə̀ĺ,La carie dentaire le faisait mal de sorte qu'il ne pouvait pas dormir la nuit
07/09/2022 15:50:48,,Púdū kūrā lé ndīr-nè ná̰y,"La fleur du kapokier, on l'utilise dans les sauces"
07/09/2022 15:51:18,,Dḛ́ ngán bàsá jē nè lé tō kúrā màr̄ nà̰ā̰ jē,Ces jeunes garçons sont des amis
07/09/2022 15:51:43,,ɔ̀r̄ kúrā də̀,tenir compagnie
07/09/2022 15:52:05,,J-à kàw̄ kòō kúrā-màr-sí jē,Nous allons visiter nos amis
07/09/2022 15:52:26,,M-íngā kúrā-màr̄-ḿ kárā yàá,J'ai rencontré un copain en chemin
07/09/2022 15:53:00,,Kúrā-màr̄-ḿ ə̀r̄-m̄ gɨ̀ làr,Mon copain m'a trompé avec l'argent
07/09/2022 15:53:25,,Ngōn-ḿ àw̄ kùndà bál̀ gɨ̀ kúrā-màr̄-é jē,Mon fils est parti jouer au football avec ses copains
07/09/2022 15:53:49,,Kúrā-màr̄ màjì ùndā nòjī,Les relations d'amitié sont mieux que celles de famille
07/09/2022 15:54:21,,Tō kùrū gɨ́ tò nè,C'est cet insecte-là
07/09/2022 15:54:39,,"ūndā-jē mbī-sí màjì ō-ī-jē-né tàr lé, là tà-ḿ tùdù kúrúm kúrúm","Prêtez bien l'oreille et écoutez, car j'ai la bouche très sèche"
07/09/2022 15:54:58,,"ɓō ɗā-dé yā̰, d-íngā né kùsà ə̀ĺ","C'est la famine, ils n'ont plus de quoi manger."
07/09/2022 17:26:43,,"Būrā lə̀-ḿ sḛ́ yā̰ ɓō, à kùwà kānjī gɨ́ bə̀ý ə̀ĺ",Mon filet est trop petit pour prendre un grand poisson
07/09/2022 17:27:07,,M-āw lò kùwà kānjī dɨ́,Je suis allé à la pêche
07/09/2022 17:27:34,,M-ā kùwà rɔ̄-ḿ lám,Je vais me reposer un peu
07/09/2022 17:27:53,,Nā̰y à kùy ɓá,A la fin du mois
07/09/2022 17:28:14,,"Kúy, né lé tò nè yàá wà!","Ah bon, la chose est là!"
07/09/2022 17:28:35,,Kṵ́nā̰ lə̀-í lé nō̰ tìl nè sár ɔ̀gɨ̄-m̄ lò tò ɓī,"Ton coq a chanté toute la nuit, il m'empêche de dormir!"
07/09/2022 17:29:05,,ún ɓá là mə̀-í à kùy ,Prends-le car tu risques de l'oublier
07/09/2022 17:29:28,,ún ɓá nà mə̀-í à kùy,Prends-le car tu risques de l'oublier
07/09/2022 17:29:49,,"Màjì, ī-tā là","Bien, prends-le donc"
07/09/2022 17:30:08,,āw tā-né kīdō ā-m̄ m̄-āy là,Va donc prendre la bière de mil pour moi
07/09/2022 17:30:31,,ī-tā bíkɨ̀ nè sé à lá sə̀-í wà?,"Prends ce bic, est-ce que ça peut t'aider?"
07/09/2022 17:31:04,,Másàr lé ùy yò lá,Le maïs a perdu sa saveur 
07/09/2022 17:31:27,,Báylà làbɨ̄ rī-á kàr kāgɨ̄ gɨ́,Le margouillat s'est attaché au côté de l'arbre
07/09/2022 17:31:50,,āw làbɨ̀dāǹ dɨ́ ngàā à?,Es-tu déjà allé à l'hôpital?
07/09/2022 17:32:14,,Sé āw làbɨ̀dāǹ gɨ́ ngàā wà?,Es-tu déjà allé à l'hôpital?
07/09/2022 17:32:37,,M-ɔ́r̄ rɔ̄ lágɨ́-làā ndáà jī-ḿ tí,J'ai touché une chenille et maintenant j'ai la main enflée
07/09/2022 17:33:01,,Tò ndíìjē sé láàjē wà?,Es-tu une fille? 
07/09/2022 17:33:25,,ɗí ɓá ī-tél-né ɗə́w làkɔ́l̀ dɨ́ wà? ,Que se passe-t-il pour que tu reviennes sur la route de l'école?
07/09/2022 17:33:48,,"Tōgɨ́ kó̰-sí làl̄ kàӯ kīdō lé, àw̄ lò-kàӯ-kīdō gɨ́ ɓò","Comme votre mère ne manque jamais de boire de la bière, elle est partie au cabaret donc"
07/09/2022 17:34:06,,ùr-m̄ làl̄-m̄,Il m'a raté
07/09/2022 17:34:24,,m̄-ndìgì kùwà ngōn lé nè m-úr-é m̄-làl̄-é,J'ai essayé d'attraper l'enfant mais je l'ai raté
07/09/2022 17:34:47,,Bḭ́ gɨ́ ndɔ̀ɔ̄ làl̄ kàdɨ̄-síngā lé àndɨ̄ màjə̀ĺ,Le coton cultivé sans l'engrais ne produit pas bien
07/09/2022 17:35:23,,Bè ndáà ɗèē gɨ̀ ngàlì lám,Alors rapporte un peu de manioc
07/09/2022 17:35:48,,m̄-gə̀r̄ lám lám,Je sais un tout petit peu
07/09/2022 17:36:13,,Kàndɨ̄ kāgɨ̄ nè lé lèl̄ lám,Le fruit de cet arbre est un peu sucré
07/09/2022 17:36:36,,Lám bàá bè,seulement un peu
07/09/2022 17:37:19,,Ngōn lé tō lám bà ɓō àsɨ̀ ɗā kùlà ə̀ĺ,"L'enfant est tout petit, il ne peut pas travailler"
07/09/2022 17:37:45,,Mə̀m lé tō dā gɨ́ lám gɨ́ sɔ̀ kúdū yā̰,Le rat de Gambie est un petit animal qui mange beaucoup le fruit de l'arbre Detarium microcarpum
07/09/2022 17:38:09,,Ndò̰ kìyā lì-á àdɨ̄ làm-làm,Son couteau est très tranchant
07/09/2022 17:38:38,,Pà tà lám-lám nà m-ā m̄-gə̀r̄ ə̀ĺ,Parle lentement ou je ne vais pas comprendre
07/09/2022 17:39:08,,Lápíyà lə̀-í,Salut à toi
07/09/2022 17:39:26,,"òý-yō, lápíyà yàá","Oui, salut bien"
07/09/2022 17:39:51,,Lò gɨ́ ɓē lə̀-ḿ tò lápíyà kàrī ɓí,Chez moi cela va encore bien
07/09/2022 17:40:12,,Làr gòdó jī-ḿ dɨ́,Je n'ai pas d'argent
07/09/2022 17:40:33,,Làr lé kə̀m-é tɔ̄ ɓō sán̄g də̀w̄ jē ə̀ĺ,"L'argent est aveugle, il ne cherche pas les gens"
07/09/2022 17:40:53,,Sé làr kòsɨ́ lə̀-í lé kándɨ́ wà?,Le prix de tes concombres est à combien?
07/09/2022 17:41:16,,Kūnjá lə̀-í nè làr-é kándɨ́ wà?,"Ta poule là, son prix est combien?"
07/09/2022 17:41:38,,m̄-tɔ́ kīr lé gɨ̀ kùlā làr njɨ́m-njɨ́m,J'ai attaché le fagot fortement avec le fil de fer
07/09/2022 17:42:00,,Lāsɨ̄ rɔ̄-í dɨ́,Tant pis pour toi
07/09/2022 17:42:34,,Tɔ̄l ngán jē láw lé tō gə̄ ngōn-kə̀m Ngàmbáy jē,Le rite d'initiation des jeunes hommes est la prunelle des yeux des Ngambays. L'idiot va à l'initiation mais ne se marie pas
07/09/2022 17:42:57,,Kó̰ də̀w̄ jē àsɨ̀ láw ə̀ĺ,La mère de quelqu'un ne suffit pas pour l'initiation 
07/09/2022 17:43:24,,tɔ̄l láw,faire l'initiation
07/09/2022 17:43:47,,láw-bòdò,enfant initié tout petit
10/09/2022 00:46:03,,Ngán jē lé d-ó̰ mùrū lé láy, Les enfants ont mangé toute la boule
10/09/2022 00:46:36,,ùn ngōn dɨ̀ bə̀gə̀rə̀ láy ùnd-á dɔ̀-á dɨ́,Il prit l'enfant sur la planche (entièrement) et la posé sur sa tête
10/09/2022 00:47:07,,Gúsù lē gòdó jī-á dɨ́ kō lē gòdó,Il n'a ni argent ni mil
10/09/2022 00:47:47,,Lé ī gòdó dáà m-ā kùy yò ɓō,Si tu n'avais pas été là je serais mort de faim
10/09/2022 00:48:12,,Lé āw ndɔ̀ɔ̄-ɔ́ yàá kàrà ā ɗā kùlà ə̀ĺ,"Même si tu vas au champ, tu ne travailleras pas"
10/09/2022 00:48:39,,Dìngàm lé ɗèē,L'homme est venu
10/09/2022 00:48:59,,Ngōn gɨ́ m-ī-é tàgɨ́-nè súgɨ̀ dɨ́ lé tō ngōn-í.,L'enfant que j'ai vu au marché hier c'était ton fils.
10/09/2022 00:49:15,,Né gɨ́-n̄ lé āw ɓār-é bàń wà?,"Cette chose, comment vas-tu l'appeler?"
10/09/2022 00:49:43,,òō rī ngán lə̀ də́r gɨ́ njā ùndā lé,Il avait entendu les noms des petits pigeons que le renard les avait donnés
10/09/2022 00:50:09,,āw lé íng-á yàá wà?,"Tu es allé, est-ce que tu l'as trouvé?"
10/09/2022 00:50:33,,Tō mā̰ ɓá m̄-ɓār-ī léè,C'est moi qui t'ai appelée
10/09/2022 00:50:58,,Ngə̰̀y lèb-lèb,marcher à pas feutrés
10/09/2022 00:51:19,,Mùrū gɨ́ kōrē lé tò léb-léb,La boule préparée là est légère.
10/09/2022 00:51:40,,Sé lēbɨ̄-í ḛ̀ kándá wà? Lēbɨ̄-ḿ ɗɔ̄-sɔ́,Quel âge as-tu? J'ai quarante ans
10/09/2022 00:52:03,,Ná̰y lə̀-í lèl̄ yā̰,Ta sauce est agréable
10/09/2022 00:52:43,,Mbā gɨ́ āw Mùndú lé lèl̄-ī yàá wà?,As-tu été content de ton voyage à Moundou?
10/09/2022 00:53:12,,Ná̰y nè lé lèl̄-m̄ yā̰,Cette sauce là me plaît beaucoup
10/09/2022 00:53:49,,"Lé rɔ̄-í lèl̄-ī lé, rɔ̄-í lèl̄-ī ə̀ĺ kàrà, j-à kàw̄ nà̰ā̰ dɨ́","Que cela te plaise ou non, nous irons ensemble."
10/09/2022 00:54:13,,Dèné jē lé lél̄ kō lé d-áw-né ɓē-é,Les femmes transportent le mil plusieurs fois au village
10/09/2022 00:54:38,,Lél ùlà yā̰,Le vent souffle beaucoup
10/09/2022 00:54:57,,Lél lé tɔ̄l pə̀r lámpà,Le vent a éteint la lampe
10/09/2022 00:58:26,,Bísī ī lé tɔ̄ń dò lém-lém,Le chien lèche la plaie complètement
10/09/2022 00:58:53,,Lém-mù lé ò̰ pə̀r kàlàng yā̰.,Les brindilles ont pris feu très vite
10/09/2022 00:59:14,,òsō nàńg lémsé,se coucher posément
10/09/2022 00:59:39,,Tò léndɨ́-léndɨ́,C'est soyeux
10/09/2022 01:00:05,,Ndùjī ngàlì lé ndà léréré,La farine du manioc est très blanche
10/09/2022 01:00:25,,Kə̀m ùlà-á léw-léw,Sa grossesse est avancée
10/09/2022 01:00:50,,"M-kə̄ŕ ùbū nò̰ó̰ lé, m-ūndā dɔ̀ pə̀r dɨ́ m-ār-é lḛ̀ḛ̄",Je récure l'huile et je la mets sur le feu pour qu'elle fonde
10/09/2022 01:01:12,,ùbū ɗɔ̄ý gɨ́ ɓī lé lḛ̀ḛ̄ pə̀r-ə́,L'huile de karité concentrée se fond au feu
10/09/2022 01:01:32,,Ná̰ ɓá ùn dā lə̀-ḿ dɔ̀-ḿ dɨ́ wà?,Qui donc a pris ma viande sur ma tête?
10/09/2022 01:01:53,,"lə̀-ḿ, lə̀-í, lì-á, lə̀-sí, lə̀-sí, lə̀-dé","de moi, de toi, de lui, de nous, de vous, d'eux"
10/09/2022 01:12:24,,"Ndī ɓá ɗèē ɓē lə̀ nàng, ɓō nàng àw̄ ɓē lə̀ ndī ə̀ĺ.","La pluie vient au village de la terre, mais la terre ne va pas au village de la pluie."
10/09/2022 01:13:00,,"Dèné jē lə́m, dìngàm jē lə́m, d-áw",Les femmes et les hommes sont partis
10/09/2022 01:13:19,,"Mùrū lé ɗā gɨ̀ kō lə́m, ngàlì lə́m á, másàr lə́m tɔ̀","On fait la boule avec le mil, le manioc et le maïs"
10/09/2022 01:13:39,,Né ɔ̀dɨ̀ màn̄ ɓá lə́n̄g ɓī,Si quelque chose touche l'eau elle clapote
10/09/2022 01:13:59,,ī-ɗèē lə̄w bàá wà?,Es-tu arrivé depuis longtemps? 
10/09/2022 01:14:23,,Tèē lə̄w bàá wà?,Est-il sorti depuis longtemps?
10/09/2022 01:14:49,,"Də̀w̄ gɨ́ lī tó̰-á (=tḭ́-á) lé, ā kùn kùlā kə̀r̄-é-né ə̀ĺ","Celui qui a été mordu par un serpent, ne prends pas une corde pour t'amuser avec lui"
10/09/2022 01:17:16,,Yḛ̀ ùr̄ kūbū gɨ́ tīĺ gɨ̀ líbɨ̀rì,Elle cousait le vêtement déchiré avec une aiguille
10/09/2022 01:17:36,,"Líyā lé tél ndà, líyā lé tél ndùl","Oh caméléon, deviens blanc, oh caméléon, deviens noir"
10/09/2022 01:18:00,,M-ā m-āw lò ə̀ĺ,Je ne vais nulle part
10/09/2022 01:18:38,,Lò gɨ́ ìlā làr lə̀-á kɔ̄rɔ́ kènéng gɨ́,l'endroit où il a perdu son argent
10/09/2022 01:18:58,,Ndɔ̄ kárā njā ḭ̀ lò kùsà né dɨ́,Un jour le renard revint de manger
10/09/2022 01:19:27,,ùbū ɗɔ̄ý gɨ́ ɓī lé lō pə̀r-ə́., L'huile de karité concentrée se fond au feu.
10/09/2022 01:19:48,,ɓō ɗā-m̄ ndáà m̄-ló yā̰,J'avais beaucoup faim et je bâillais beaucoup.
10/09/2022 01:20:41,,"Lò-gɨ́ bàw̄-dɨ́ ò̰ né mbádɨ́ ndáà, ḭ̀ àw̄ tò kə́y","Quand leur père avait tout mangé, il se leva et alla se coucher dans sa hutte"
10/09/2022 01:21:06,,Lò-gɨ́ m̄-tɔ̄l tà né-ndó lə̀-ḿ ngàā m-ā kàw̄ sán̄g kùlà Njàménà,"Quand je finirai mes études, je vais chercher le travail à N'Djaména"
10/09/2022 01:21:25,,"Tōgɨ́ kó̰-sí làl̄ kàӯ kīdō lé, àw̄ lò-kàӯ-kīdō gɨ́ ɓò","Comme votre mère ne manque jamais de boire de la bière, elle est partie au cabaret donc"
10/09/2022 01:27:47,,Jḛ̀ḛ̄ gɨ̀ kúrā-màr̄-ḿ dàr jē nà̰ā̰ lò-ndùl gɨ́,Nous nous sommes cognés avec mon ami dans l'obscurité
10/09/2022 01:28:26,,M-ínjā lɔ́dɨ́ m-ār-é,J'ai coupé une grosse partie pour lui.
10/09/2022 01:29:38,,ɓār ɔ̀r̄ lò lɔ́y-lɔ́y,Sa voix porte au loin
10/09/2022 01:29:59,,Bà̰y-é ɔ̀r̄ lò lɔ́y-lɔ́y,Son odeur embaume partout
10/09/2022 01:30:21,, Mḛ̀ pīl lū lú-lú,Il n'y a pas la moindre braise dans le foyer
10/09/2022 01:30:40,,Lò gɨ́ kə́y lū lú-lú,absence totale dans la maison
10/09/2022 01:31:02,,Lúbā lé tō ngō-kó̰ Sú nè ḛ̀ sán̄g tà tōgɨ́ ngō-kḭ́-á bè ə̀ĺ.,"Louba est le frère de Sou, mais il ne cherche pas de problèmes comme son frère."
10/09/2022 01:32:19,,Sé ī ndìgì ɓògò-m̄ wà? ,Alors tu veux me voler quoi? Je ne sais pas.
10/09/2022 01:32:42,,M-ā kàw̄ kə́y lə̀-ḿ ngàā,Je vais chez moi maintenant
10/09/2022 01:33:22,,"Ngōn-ḿ, ngán-ḿ jē","mon enfant, mes enfants"
10/09/2022 01:33:51,,Má ā kàw̄ yàá ə̀ĺ wà?,"Tu iras, n'est-ce pas?"
10/09/2022 01:34:32,,Ndī ùndà kàgɨ̀ dáà tél mà-kɔ̄r,Quand la pluie frappe la panthère devient serval
10/09/2022 01:35:00,,Tógō mà-sɔ́l-í mbā-tà ə́ndɨ̄ yā̰,"Lave-toi bien les aisselles, tu sens très mauvais."
10/09/2022 01:35:22,,M-ūbā ndùjī mādɨ̄ mbā (gɨ̀) tá-nē bíyā,Je pétrie la farine de néré pour en faire la bouillie.
10/09/2022 01:35:52,,Né lə̀-ḿ lé ìgì mágɨ́,Ma chose est bien perdue
10/09/2022 01:36:23,,Kə̀r̄ jē d-á̰y d-áw dú mágɨ́,Les éléphants sont enfuis pour tout de bon.
10/09/2022 01:36:54,,āw dɨ̀ màjé. ísī dɨ̀ màjé,Au revoir
10/09/2022 01:37:23,,Ndógō sə̀-ḿ dɨ̀ màjé yàá,Ils ont bien acheté avec moi
10/09/2022 01:37:44,,Kīdō lə̀-á tḛ̀ḛ̄ ndáà òng nàńg,Sa bière de mil est sortie mauvaise et elle l'a jetée à terre
10/09/2022 01:38:07,,M-íngā ùbū gɨ́ màjì kàr̄ m̄-nīr-né ná̰y,J'ai trouvé de la bonne huile pour faire la sauce
10/09/2022 01:38:29,,Kùlà gɨ́ ɗā-m̄ lé màjì yā̰,Le travail que tu as fait pour moi est excellent
10/09/2022 01:38:55,,Màjì kàr̄ āw-né dùktúr̀ dɨ́,faut que tu ailles au dispensaire
10/09/2022 01:39:28,,"Màjì kàr̄-ī àӯ màn̄ lé èĺ, ùwà yīró yā̰","l ne faut pas boire cette eau, elle est très sale."
10/09/2022 01:39:53,,Māl lé tō yèl̄ gɨ́ dì-á ngɔ̀ ndáà sɔ̀ dā gɨ́ ndùm yā̰.,Le charognard est un oiseau à la tête chauve qui mange la viande pourrie
